"Periodo";"Municipios";"Sexo";"Edad";"Valor"
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 45 a 49 años";6401
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 5 a 9 años";3924
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 50 a 54 años";5875
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 55 a 59 años";5179
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 60 a 64 años";4595
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 65 a 69 años";4992
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 70 a 74 años";4670
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 75 a 79 años";3402
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 80 a 84 años";2257
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 85 a 89 años";1081
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 90 a 94 años";343
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"Total";79034
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"95 y más años";22
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 0 a 4 años";1709
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 10 a 14 años";2042
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 15 a 19 años";1864
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 20 a 24 años";1878
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 25 a 29 años";2112
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 30 a 34 años";2350
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 35 a 39 años";3106
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 40 a 44 años";3520
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 45 a 49 años";3302
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 5 a 9 años";2071
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 50 a 54 años";2970
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 55 a 59 años";2552
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 60 a 64 años";2157
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 65 a 69 años";2392
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 70 a 74 años";2233
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 75 a 79 años";1593
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 80 a 84 años";1038
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 85 a 89 años";432
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"De 90 a 94 años";109
"1 de julio de 2017";"03133 - Torrevieja";"Hombres";"Total";39452
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"95 y más años";49
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 0 a 4 años";1595
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 10 a 14 años";1945
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 15 a 19 años";1706
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 20 a 24 años";1764
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 25 a 29 años";2008
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 30 a 34 años";2441
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 35 a 39 años";2959
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 40 a 44 años";3244
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 45 a 49 años";3099
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 5 a 9 años";1853
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 50 a 54 años";2905
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 55 a 59 años";2627
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 60 a 64 años";2439
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 65 a 69 años";2600
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 70 a 74 años";2437
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 75 a 79 años";1809
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 80 a 84 años";1219
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 85 a 89 años";649
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"De 90 a 94 años";234
"1 de julio de 2017";"03133 - Torrevieja";"Mujeres";"Total";39583
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"95 y más años";80
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 0 a 4 años";3282
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 10 a 14 años";4021
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 15 a 19 años";3669
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 20 a 24 años";3661
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 25 a 29 años";4044
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 30 a 34 años";4688
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 35 a 39 años";5821
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 40 a 44 años";6678
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 45 a 49 años";6464
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 5 a 9 años";3805
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 50 a 54 años";5967
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 55 a 59 años";5308
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 60 a 64 años";4695
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 65 a 69 años";4996
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 70 a 74 años";4973
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 75 a 79 años";3532
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 80 a 84 años";2411
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 85 a 89 años";1193
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"De 90 a 94 años";368
"1 de julio de 2018";"03133 - Torrevieja";"Ambos sexos";"Total";79655
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"95 y más años";20
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 0 a 4 años";1695
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 10 a 14 años";2045
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 15 a 19 años";1914
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 20 a 24 años";1880
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 25 a 29 años";2093
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 30 a 34 años";2296
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 35 a 39 años";2897
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 40 a 44 años";3458
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 45 a 49 años";3332
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 5 a 9 años";2024
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 50 a 54 años";3025
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 55 a 59 años";2570
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 60 a 64 años";2199
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 65 a 69 años";2393
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 70 a 74 años";2382
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 75 a 79 años";1639
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 80 a 84 años";1106
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 85 a 89 años";489
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"De 90 a 94 años";117
"1 de julio de 2018";"03133 - Torrevieja";"Hombres";"Total";39576
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"95 y más años";60
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 0 a 4 años";1588
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 10 a 14 años";1976
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 15 a 19 años";1755
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 20 a 24 años";1781
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 25 a 29 años";1950
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 30 a 34 años";2391
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 35 a 39 años";2923
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 40 a 44 años";3220
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 45 a 49 años";3132
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 5 a 9 años";1781
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 50 a 54 años";2941
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 55 a 59 años";2738
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 60 a 64 años";2495
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 65 a 69 años";2602
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 70 a 74 años";2591
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 75 a 79 años";1893
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 80 a 84 años";1306
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 85 a 89 años";703
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"De 90 a 94 años";251
"1 de julio de 2018";"03133 - Torrevieja";"Mujeres";"Total";40079
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"95 y más años";90
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 0 a 4 años";3257
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 10 a 14 años";4133
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 15 a 19 años";3851
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 20 a 24 años";3764
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 25 a 29 años";4127
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 30 a 34 años";4666
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 35 a 39 años";5695
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 40 a 44 años";6631
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 45 a 49 años";6617
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 5 a 9 años";3763
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 50 a 54 años";6126
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 55 a 59 años";5539
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 60 a 64 años";4869
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 65 a 69 años";5087
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 70 a 74 años";5128
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 75 a 79 años";3788
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 80 a 84 años";2564
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 85 a 89 años";1316
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"De 90 a 94 años";410
"1 de julio de 2019";"03133 - Torrevieja";"Ambos sexos";"Total";81421
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"95 y más años";23
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 0 a 4 años";1676
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 10 a 14 años";2122
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 15 a 19 años";1997
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 20 a 24 años";1931
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 25 a 29 años";2148
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 30 a 34 años";2310
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 35 a 39 años";2763
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 40 a 44 años";3385
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 45 a 49 años";3377
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 5 a 9 años";2014
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 50 a 54 años";3091
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 55 a 59 años";2674
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 60 a 64 años";2279
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 65 a 69 años";2418
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 70 a 74 años";2456
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 75 a 79 años";1767
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 80 a 84 años";1166
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 85 a 89 años";556
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"De 90 a 94 años";129
"1 de julio de 2019";"03133 - Torrevieja";"Hombres";"Total";40281
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"95 y más años";68
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 0 a 4 años";1580
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 10 a 14 años";2011
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 15 a 19 años";1855
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 20 a 24 años";1834
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 25 a 29 años";1980
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 30 a 34 años";2356
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 35 a 39 años";2931
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 40 a 44 años";3246
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 45 a 49 años";3240
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 5 a 9 años";1749
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 50 a 54 años";3035
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 55 a 59 años";2864
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 60 a 64 años";2590
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 65 a 69 años";2669
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 70 a 74 años";2672
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 75 a 79 años";2022
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 80 a 84 años";1398
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 85 a 89 años";760
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"De 90 a 94 años";282
"1 de julio de 2019";"03133 - Torrevieja";"Mujeres";"Total";41140
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"95 y más años";98
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 0 a 4 años";3188
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 10 a 14 años";4286
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 15 a 19 años";3954
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 20 a 24 años";3869
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 25 a 29 años";4198
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 30 a 34 años";4654
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 35 a 39 años";5586
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 40 a 44 años";6614
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 45 a 49 años";6682
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 5 a 9 años";3766
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 50 a 54 años";6260
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 55 a 59 años";5751
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 60 a 64 años";5081
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 65 a 69 años";5165
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 70 a 74 años";5209
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 75 a 79 años";4041
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 80 a 84 años";2689
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 85 a 89 años";1446
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"De 90 a 94 años";454
"1 de julio de 2020";"03133 - Torrevieja";"Ambos sexos";"Total";82989
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"95 y más años";28
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 0 a 4 años";1639
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 10 a 14 años";2212
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 15 a 19 años";2042
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 20 a 24 años";1966
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 25 a 29 años";2175
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 30 a 34 años";2344
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 35 a 39 años";2678
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 40 a 44 años";3328
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 45 a 49 años";3360
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 5 a 9 años";1995
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 50 a 54 años";3143
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 55 a 59 años";2793
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 60 a 64 años";2392
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 65 a 69 años";2427
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 70 a 74 años";2495
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 75 a 79 años";1921
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 80 a 84 años";1205
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 85 a 89 años";619
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"De 90 a 94 años";144
"1 de julio de 2020";"03133 - Torrevieja";"Hombres";"Total";40905
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"95 y más años";70
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 0 a 4 años";1549
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 10 a 14 años";2074
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 15 a 19 años";1912
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 20 a 24 años";1903
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 25 a 29 años";2023
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 30 a 34 años";2310
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 35 a 39 años";2908
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 40 a 44 años";3285
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 45 a 49 años";3322
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 5 a 9 años";1771
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 50 a 54 años";3117
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 55 a 59 años";2957
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 60 a 64 años";2689
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 65 a 69 años";2738
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 70 a 74 años";2714
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 75 a 79 años";2120
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 80 a 84 años";1483
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 85 a 89 años";827
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"De 90 a 94 años";311
"1 de julio de 2020";"03133 - Torrevieja";"Mujeres";"Total";42084
